host_id,name,price,host_is_superhost,neighbourhood,host_name,beds,review_scores_rating
231663454,Rental unit in Vancouver · ★3.33 · Studio · 1 bed · 1 bath,$99.00,f,"Vancouver, British Columbia, Canada",Plan A,1.0,3.33
409176554,Guest suite in Vancouver · ★4.80 · 1 bedroom · 2 beds · 1 bath,$110.00,f,"Vancouver, British Columbia, Canada",Tom,2.0,4.8
236682368,Condo in Vancouver · ★4.91 · 2 bedrooms · 3 beds · 2 baths,$862.00,t,"Vancouver, British Columbia, Canada",Chad,3.0,4.91
7310958,Home in Vancouver · ★4.54 · 2 bedrooms · 3 beds · 1 bath,$132.00,f,"Vancouver, British Columbia, Canada",Winnie,3.0,4.54
159631699,Condo in Vancouver · 2 bedrooms · 3 beds · 2 baths,$200.00,f,"Vancouver, British Columbia, Canada",Gabriela,3.0,5.0
19059944,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,$261.00,t,"Vancouver, British Columbia, Canada",Kieran,1.0,5.0
134291769,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,$35.00,t,"Vancouver, British Columbia, Canada",Fay,1.0,4.5
9187,Guest suite in Vancouver · ★4.87 · 5 bedrooms · 5 beds · 2 baths,$475.00,t,"Vancouver, British Columbia, Canada",Mai,5.0,4.87
408256349,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,$98.00,f,"Vancouver, British Columbia, Canada",Sue,1.0,5.0
72743977,Condo in Vancouver · ★4.81 · 2 bedrooms · 3 beds · 1 bath,$151.00,t,"Vancouver, British Columbia, Canada",Sam,3.0,4.81
43296846,Condo in Vancouver · ★4.91 · 1 bedroom · 2 beds · 1 bath,$199.00,t,"Vancouver, British Columbia, Canada",Tracy,2.0,4.91
11207116,Condo in Vancouver · 1 bedroom · 2 beds · 1 bath,$110.00,f,"Vancouver, British Columbia, Canada",Moe,2.0,5.0
402069521,Home in Vancouver · ★4.60 · 2 bedrooms · 2 beds · 1 bath,$95.00,f,"Vancouver, British Columbia, Canada",Wallace,2.0,4.6
394714724,Condo in Vancouver · ★4.56 · 2 bedrooms · 3 beds · 1 bath,$187.00,f,"Vancouver, British Columbia, Canada",Mark,3.0,4.56
412743933,Loft in Vancouver · ★5.0 · 1 bedroom · 1 bed · 2 baths,$435.00,f,"Vancouver, British Columbia, Canada",Ian,1.0,5.0
413216794,Condo in Vancouver · ★4.92 · 1 bedroom · 1 bed · 1 bath,$228.00,t,"Vancouver, British Columbia, Canada",Jeff,1.0,4.92
340963398,Home in Vancouver · ★4.57 · 1 bedroom · 1 bed · 1 bath,$65.00,f,"Vancouver, British Columbia, Canada",Jacqueline,1.0,4.57
43624967,Condo in Vancouver · ★4.92 · 1 bedroom · 1 bed · 1 bath,$130.00,t,"Vancouver, British Columbia, Canada",Jannie,1.0,4.92
23641205,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,$150.00,t,"Vancouver, British Columbia, Canada",Reuben,1.0,5.0
413976929,Condo in Vancouver · ★4.57 · 1 bedroom · 1 bed · 1 bath,$120.00,t,"Vancouver, British Columbia, Canada",Joan,1.0,4.57
1930228,Home in Vancouver · ★4.67 · 1 bedroom · 1 bed · 1 bath,$204.00,t,"Vancouver, British Columbia, Canada",Robyn,1.0,4.67
1930228,Home in Vancouver · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,$77.00,t,"Vancouver, British Columbia, Canada",Robyn,1.0,4.91
12840151,Condo in Vancouver · ★4.95 · 1 bedroom · 2 beds · 1 bath,$106.00,t,"Vancouver, British Columbia, Canada",Marina,2.0,4.95
215889652,Condo in Vancouver · ★4.88 · 3 bedrooms · 3 beds · 2 baths,$247.00,t,"Vancouver, British Columbia, Canada",Jason,3.0,4.88
135585562,Condo in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,$178.00,t,"Vancouver, British Columbia, Canada",Daniela,2.0,5.0
414734702,Home in Vancouver · ★4.87 · 1 bedroom · 2 beds · 1 bath,$147.00,f,"Vancouver, British Columbia, Canada",Caroline,2.0,4.87
9953019,Guest suite in Vancouver · ★4.92 · 2 bedrooms · 2 beds · 1 bath,$180.00,t,"Vancouver, British Columbia, Canada",Danny,2.0,4.92
209123405,Home in Vancouver · ★4.86 · 1 bedroom · 1 bed · 1 bath,$60.00,t,"Vancouver, British Columbia, Canada",Jeremy,1.0,4.86
415277695,Townhouse in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,$150.00,f,"Vancouver, British Columbia, Canada",David,1.0,5.0
252848386,Rental unit in Vancouver · Studio · 1 bed · 1 bath,$102.00,t,"Vancouver, British Columbia, Canada",Brian R,1.0,5.0
30084673,Guest suite in Vancouver · ★4.91 · 1 bedroom · 2 beds · 1 bath,$100.00,t,"Vancouver, British Columbia, Canada",Stephanie,2.0,4.91
415738609,Townhouse in Vancouver · ★4.75 · 3 bedrooms · 4 beds · 2.5 baths,$135.00,f,"Vancouver, British Columbia, Canada",Jack,4.0,4.75
69602997,Loft in Vancouver · ★4.65 · 3 bedrooms · 5 beds · 2 baths,$164.00,t,"Vancouver, British Columbia, Canada",Brenton,5.0,4.65
48641911,Condo in Vancouver · ★4.92 · 2 bedrooms · 3 beds · 1 bath,$350.00,t,"Vancouver, British Columbia, Canada",Anelise,3.0,4.92
416004634,Condo in Vancouver · ★4.95 · 1 bedroom · 1 bed · 1 bath,$132.00,t,"Vancouver, British Columbia, Canada",Ashley,1.0,4.95
415485255,Condo in Vancouver · ★4.83 · 1 bedroom · 2 beds · 1 bath,$160.00,t,"Vancouver, British Columbia, Canada",Zahra,2.0,4.83
145677420,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,$200.00,t,"Vancouver, British Columbia, Canada",Lucky,1.0,5.0
37936714,Guest suite in Vancouver · ★4.91 · 2 bedrooms · 3 beds · 1 bath,$109.00,t,"Vancouver, British Columbia, Canada",Ting,3.0,4.91
160201723,Condo in Vancouver · ★4.81 · 2 bedrooms · 3 beds · 2 baths,$144.00,t,"Vancouver, British Columbia, Canada",Nathanael,3.0,4.81
68244761,Condo in Vancouver · ★4.98 · 2 bedrooms · 4 beds · 2 baths,$179.00,t,"Vancouver, British Columbia, Canada",Yu,4.0,4.98
393319294,Home in Vancouver · ★4.94 · 2 bedrooms · 3 beds · 1 bath,$204.00,t,"Vancouver, British Columbia, Canada",Jojo And Louise,3.0,4.94
233545783,Guesthouse in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 private bath,$64.00,t,"Vancouver, British Columbia, Canada",Teresa,1.0,5.0
233545783,Guesthouse in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 private bath,$66.00,t,"Vancouver, British Columbia, Canada",Teresa,1.0,5.0
417018322,Condo in Vancouver · ★4.95 · 1 bedroom · 2 beds · 1 bath,$187.00,t,"Vancouver, British Columbia, Canada",Kwan,2.0,4.95
50941822,Home in Vancouver · ★3.50 · 2 bedrooms · 4 beds · 1 shared bath,$198.00,f,"Vancouver, British Columbia, Canada",Cathy,4.0,3.5
57366932,Townhouse in Vancouver · ★4.87 · 3 bedrooms · 4 beds · 3 baths,$235.00,t,"Vancouver, British Columbia, Canada",Linda,4.0,4.87
12256760,Loft in Vancouver · ★4.84 · 1 bedroom · 2 beds · 1 bath,$107.00,t,"Vancouver, British Columbia, Canada",Stephanie,2.0,4.84
378134107,Condo in Vancouver · ★4.71 · Studio · 1 bed · 1 bath,$95.00,f,"Vancouver, British Columbia, Canada",Sean,1.0,4.71
417866999,Guest suite in Vancouver · ★4.70 · 2 bedrooms · 2 beds · 1 bath,$170.00,f,"Vancouver, British Columbia, Canada",Linh,2.0,4.7
263565383,Guest suite in Vancouver · ★4.98 · 1 bedroom · 1 bed · 1 bath,$102.00,t,"Vancouver, British Columbia, Canada",Rya,1.0,4.98
137999070,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,$105.00,f,"Vancouver, British Columbia, Canada",Candice,1.0,5.0
37275597,Condo in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 bath,$140.00,f,"Vancouver, British Columbia, Canada",Gigi,1.0,4.94
132015046,Guest suite in Vancouver · ★4.95 · 2 bedrooms · 2 beds · 1 bath,$84.00,t,"Vancouver, British Columbia, Canada",Ann,2.0,4.95
418487723,Loft in Vancouver · ★4.86 · 1 bedroom · 1 bed · 1 bath,$164.00,t,"Vancouver, British Columbia, Canada",Nenad,1.0,4.86
418484543,Rental unit in Vancouver · ★4.63 · 1 bedroom · 2 beds · 1 bath,$143.00,f,"Vancouver, British Columbia, Canada",Kel,2.0,4.63
418800455,Guest suite in Vancouver · ★4.83 · 1 bedroom · 1 bed · 1 bath,$135.00,f,"Vancouver, British Columbia, Canada",Maria,1.0,4.83
419069116,Condo in Vancouver · ★4.84 · 1 bedroom · 2 beds · 1 bath,$211.00,t,"Vancouver, British Columbia, Canada",Nick,2.0,4.84
9108063,Guest suite in Vancouver · ★4.95 · 1 bedroom · 2 beds · 1 bath,$160.00,f,"Vancouver, British Columbia, Canada",David,2.0,4.95
11241353,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,$250.00,t,"Vancouver, British Columbia, Canada",Devorah,1.0,5.0
419140135,Home in Vancouver · ★4.96 · 1 bedroom · 1 bed · 1 private bath,$107.00,t,"Vancouver, British Columbia, Canada",Ha,1.0,4.96
416344512,Condo in Vancouver · ★4.77 · 2 bedrooms · 2 beds · 2 baths,$356.00,f,"Vancouver, British Columbia, Canada",Nevada,2.0,4.77
46692378,Guest suite in Vancouver · ★4.59 · 2 bedrooms · 2 beds · 1 bath,$92.00,f,"Vancouver, British Columbia, Canada",Miu,2.0,4.59
5942462,Rental unit in Vancouver · ★4.97 · 1 bedroom · 1 bed · 1 bath,$174.00,t,"Vancouver, British Columbia, Canada",Will,1.0,4.97
147452155,Home in Vancouver · ★4.79 · 2 bedrooms · 3 beds · 1 bath,$151.00,f,"Vancouver, British Columbia, Canada",Caitlin,3.0,4.79
409585466,Condo in Vancouver · ★4.70 · 1 bedroom · 4 beds · 1 bath,$171.00,f,"Vancouver, British Columbia, Canada",Fig,4.0,4.7
127477007,Condo in Vancouver · ★4.62 · 2 bedrooms · 3 beds · 1 bath,$146.00,f,"Vancouver, British Columbia, Canada",Nicholas,3.0,4.62
420173957,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,$91.00,t,"Vancouver, British Columbia, Canada",Kerry,1.0,5.0
106326881,Condo in Vancouver · ★4.86 · 1 bedroom · 2 beds · 1 bath,$104.00,t,"Vancouver, British Columbia, Canada",Dj,2.0,4.86
68724727,Serviced apartment in Vancouver · ★4.87 · 1 bedroom · 2 beds · 1 bath,$210.00,f,"Vancouver, British Columbia, Canada",Kamil,2.0,4.87
410913054,Home in Vancouver · ★4.77 · 3 bedrooms · 3 beds · 1.5 baths,$133.00,t,"Vancouver, British Columbia, Canada",Gaurav,3.0,4.77
3286904,Guest suite in Vancouver · ★4.81 · 2 bedrooms · 2 beds · 1 bath,$179.00,t,"Vancouver, British Columbia, Canada",Christopher,2.0,4.81
416752161,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,$120.00,f,"Vancouver, British Columbia, Canada",Nezam,1.0,4.0
384282600,Guest suite in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 1 bath,$258.00,f,"Vancouver, British Columbia, Canada",Karen,3.0,5.0
104038743,Home in Vancouver · ★4.74 · 2 bedrooms · 2 beds · 1 bath,$121.00,t,"Vancouver, British Columbia, Canada",Brandon,2.0,4.74
108760439,Guesthouse in Vancouver · ★4.82 · 1 bedroom · 1 bed · 1 bath,$100.00,t,"Vancouver, British Columbia, Canada",Victoria,1.0,4.82
48120990,Home in Vancouver · ★4.91 · Studio · 1 bed · 1 bath,$95.00,t,"Vancouver, British Columbia, Canada",Jane,1.0,4.91
3570271,Guest suite in Vancouver · 1 bedroom · 2 beds · 1 bath,$99.00,t,"Vancouver, British Columbia, Canada",Brie,2.0,5.0
392246940,Condo in Vancouver · ★4.81 · 2 bedrooms · 3 beds · 2 baths,$205.00,t,"Vancouver, British Columbia, Canada",Eric,3.0,4.81
421206568,Guest suite in Vancouver · ★4.79 · 2 bedrooms · 2 beds · 2 baths,$97.00,t,"Vancouver, British Columbia, Canada",Xuerong,2.0,4.79
10537553,Condo in Vancouver · 2 bedrooms · 2 beds · 2.5 baths,$305.00,f,"Vancouver, British Columbia, Canada",Stefan,2.0,5.0
421400261,Condo in Vancouver · ★4.91 · 2 bedrooms · 3 beds · 2 baths,$279.00,t,"Vancouver, British Columbia, Canada",Jonathan,3.0,4.91
4662,Home in Vancouver · ★5.0 · 4 bedrooms · 5 beds · 3 baths,$825.00,f,"Vancouver, British Columbia, Canada",Natalie,5.0,5.0
20404476,Home in Vancouver · ★4.89 · 2 bedrooms · 2 beds · 1 bath,$257.00,t,"Vancouver, British Columbia, Canada",Alex,2.0,4.89
20021846,Condo in Vancouver · ★4.93 · 1 bedroom · 1 bed · 1 bath,$102.00,f,"Vancouver, British Columbia, Canada",Jaison,1.0,4.93
123647873,Home in Vancouver · ★4.27 · 1 bedroom · 1 bed · 1 private bath,$119.00,f,"Vancouver, British Columbia, Canada",Beibei,1.0,4.27
32738604,Condo in Vancouver · ★4.99 · 1 bedroom · 1 bed · 1 bath,$111.00,t,"Vancouver, British Columbia, Canada",Kerri-Anne,1.0,4.99
422938411,Condo in Vancouver · ★4.92 · 1 bedroom · 2 beds · 1 bath,$186.00,t,"Vancouver, British Columbia, Canada",Tanitta,2.0,4.92
415847500,Home in Vancouver · ★4.21 · 3 bedrooms · 3 beds · 2 baths,$233.00,f,"Vancouver, British Columbia, Canada",Jamie,3.0,4.21
46310026,Guest suite in Vancouver · ★4.69 · 1 bedroom · 2 beds · 1 bath,$110.00,f,"Vancouver, British Columbia, Canada",Keegan,2.0,4.69
67649983,Home in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,$153.00,t,"Vancouver, British Columbia, Canada",Pamela,2.0,5.0
69307044,Guest suite in Vancouver · ★4.69 · 1 bedroom · 1 bed · 1 bath,$100.00,f,"Vancouver, British Columbia, Canada",Nicole,1.0,4.69
218300660,Condo in Vancouver · ★4.78 · Studio · 1 bed · 1 bath,$100.00,f,"Vancouver, British Columbia, Canada",The Santa Monica,1.0,4.78
19059944,Loft in Vancouver · ★4.99 · 1 bedroom · 1 bed · 1 bath,$208.00,t,"Vancouver, British Columbia, Canada",Kieran,1.0,4.99
73852763,Condo in Vancouver · ★5.0 · 2 bedrooms · 4 beds · 2 baths,$430.00,t,"Vancouver, British Columbia, Canada",Iman,4.0,5.0
372866712,Guest suite in Vancouver · ★4.67 · 1 bedroom · 2 beds · 1 bath,$93.00,f,"Vancouver, British Columbia, Canada",Kim,2.0,4.67
49340349,Condo in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,$193.00,t,"Vancouver, British Columbia, Canada",Sara,2.0,5.0
11400640,Home in Vancouver · ★4.38 · 5 bedrooms · 9 beds · 4 baths,$525.00,f,"Vancouver, British Columbia, Canada",Jay,9.0,4.38
293583929,Condo in Vancouver · ★4.55 · 2 bedrooms · 2 beds · 1 bath,$92.00,t,"Vancouver, British Columbia, Canada",Steve,2.0,4.55
424873090,Home in Vancouver · ★4.94 · 2 bedrooms · 3 beds · 1 bath,$149.00,t,"Vancouver, British Columbia, Canada",JiaLin,3.0,4.94
424914986,Rental unit in Vancouver · ★4.20 · 4 bedrooms · 4 beds · 2 baths,$396.00,f,"Vancouver, British Columbia, Canada",Sonny,4.0,4.2
4292086,Condo in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,$140.00,t,"Vancouver, British Columbia, Canada",Anne,2.0,5.0
25671484,Rental unit in Vancouver · ★4.98 · 1 bedroom · 1 bed · 1 bath,$99.00,f,"Vancouver, British Columbia, Canada",Genevieve,1.0,4.98
26907129,Guest suite in Vancouver · ★4.68 · Studio · 1 bed · 1 bath,$74.00,f,"Vancouver, British Columbia, Canada",Jennica,1.0,4.68
407567122,Rental unit in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,$121.00,t,"Vancouver, British Columbia, Canada",Marie,2.0,5.0
135394473,Townhouse in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 2 baths,$300.00,t,"Vancouver, British Columbia, Canada",Monika,2.0,5.0
378134107,Condo in Vancouver · ★5.0 · Studio · 1 bed · 1 bath,$91.00,f,"Vancouver, British Columbia, Canada",Sean,1.0,5.0
78745911,Guest suite in Vancouver · ★4.90 · 2 bedrooms · 2 beds · 2 baths,$123.00,t,"Vancouver, British Columbia, Canada",Josh,2.0,4.9
5654473,Loft in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,$105.00,t,"Vancouver, British Columbia, Canada",Maryam,1.0,5.0
17244370,Condo in Vancouver · Studio · 1 bed · 1 bath,$141.00,f,"Vancouver, British Columbia, Canada",Raul,1.0,5.0
19876081,Condo in Vancouver · ★4.87 · 2 bedrooms · 2 beds · 2 baths,$236.00,t,"Vancouver, British Columbia, Canada",Emily,2.0,4.87
49727178,Rental unit in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1 bath,$169.00,f,"Vancouver, British Columbia, Canada",Isa,1.0,4.75
215294501,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,$130.00,f,"Vancouver, British Columbia, Canada",Tiffany,1.0,5.0
417866999,Guesthouse in Vancouver · ★4.86 · 1 bedroom · 1 bed · 1 bath,$110.00,f,"Vancouver, British Columbia, Canada",Linh,1.0,4.86
426970943,Home in Vancouver · ★4.99 · 3 bedrooms · 5 beds · 2 baths,$194.00,t,"Vancouver, British Columbia, Canada",Sonya,5.0,4.99
157380893,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,$175.00,t,"Vancouver, British Columbia, Canada",Trevor,1.0,5.0
108929417,Guest suite in Vancouver · ★4.84 · 2 bedrooms · 2 beds · 1 bath,$106.00,t,"Vancouver, British Columbia, Canada",Milad,2.0,4.84
427309396,Condo in Vancouver · ★4.81 · 1 bedroom · 3 beds · 1 bath,$156.00,t,"Vancouver, British Columbia, Canada",Quang,3.0,4.81
14517604,Home in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,$80.00,f,"Vancouver, British Columbia, Canada",Sarah,1.0,4.94
71276832,Condo in Vancouver · ★4.98 · 1 bedroom · 2 beds · 1 bath,$200.00,t,"Vancouver, British Columbia, Canada",Dominic,2.0,4.98
11241353,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,$250.00,t,"Vancouver, British Columbia, Canada",Devorah,1.0,5.0
5731290,Guest suite in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,$115.00,t,"Vancouver, British Columbia, Canada",Anastasia,1.0,5.0
172335665,Home in Vancouver · ★4.86 · 3 bedrooms · 4 beds · 2 baths,$278.00,t,"Vancouver, British Columbia, Canada",Neeta,4.0,4.86
423612357,Guest suite in Vancouver · ★4.89 · Studio · 1 bed · 1 bath,$84.00,f,"Vancouver, British Columbia, Canada",Tiffany,1.0,4.89
422874211,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,$200.00,t,"Vancouver, British Columbia, Canada",Chenier,1.0,5.0
15492129,Condo in Vancouver · ★4.91 · 2 bedrooms · 2 beds · 2 baths,$160.00,t,"Vancouver, British Columbia, Canada",Rohan,2.0,4.91
233545783,Guest suite in Vancouver · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,$59.00,t,"Vancouver, British Columbia, Canada",Teresa,1.0,4.71
15538567,Rental unit in Vancouver · ★4.86 · 1 bedroom · 1 bed · 1 private bath,$79.00,f,"Vancouver, British Columbia, Canada",Milly,1.0,4.86
77610395,Rental unit in Vancouver · ★4.82 · 2 bedrooms · 2 beds · 2 baths,$319.00,t,"Vancouver, British Columbia, Canada",David,2.0,4.82
173288145,Condo in Vancouver · ★4.88 · 1 bedroom · 1 bed · 1 bath,$140.00,t,"Vancouver, British Columbia, Canada",Michael,1.0,4.88
427158215,Condo in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1 bath,$176.00,t,"Vancouver, British Columbia, Canada",Neila,1.0,4.75
135131117,Serviced apartment in Vancouver · ★4.92 · Studio · 2 beds · 1 bath,$119.00,t,"Vancouver, British Columbia, Canada",Robin,2.0,4.92
3742158,Guest suite in Vancouver · ★4.95 · 1 bedroom · 2 beds · 1 bath,$106.00,t,"Vancouver, British Columbia, Canada",Andrea,2.0,4.95
429283220,Condo in Vancouver · ★4.85 · 2 bedrooms · 3 beds · 1 bath,$78.00,t,"Vancouver, British Columbia, Canada",Joe,3.0,4.85
429388907,Guest suite in Vancouver · ★4.81 · 3 bedrooms · 3 beds · 2 baths,$175.00,t,"Vancouver, British Columbia, Canada",Jasper,3.0,4.81
242006824,Condo in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,$22.00,t,"Vancouver, British Columbia, Canada",Mike,2.0,5.0
3384736,Condo in Vancouver · ★4.88 · 2 bedrooms · 2 beds · 1 bath,$135.00,t,"Vancouver, British Columbia, Canada",Amanda,2.0,4.88
194701296,Guesthouse in Vancouver · ★4.95 · 1 bedroom · 2 beds · 1 bath,$175.00,t,"Vancouver, British Columbia, Canada",Erica,2.0,4.95
18354032,Loft in Vancouver · ★4.81 · 1 bedroom · 1 bed · 1 bath,$149.00,t,"Vancouver, British Columbia, Canada",Katherine,1.0,4.81
392833638,Guest suite in Vancouver · ★4.69 · 2 bedrooms · 3 beds · 1 bath,$283.00,f,"Vancouver, British Columbia, Canada",Sid,3.0,4.69
429924047,Condo in Vancouver · ★4.89 · 2 bedrooms · 2 beds · 2 baths,$238.00,t,"Vancouver, British Columbia, Canada",Jason,2.0,4.89
192806661,Guest suite in Vancouver · ★4.73 · 1 bedroom · 1 bed · 1 bath,$110.00,f,"Vancouver, British Columbia, Canada",Jordan,1.0,4.73
20916541,Condo in Vancouver · ★4.82 · 2 bedrooms · 2 beds · 2 baths,$200.00,t,"Vancouver, British Columbia, Canada",Kiki,2.0,4.82
430320995,Condo in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 2 baths,$146.00,t,"Vancouver, British Columbia, Canada",Mm,2.0,5.0
215294501,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,$110.00,f,"Vancouver, British Columbia, Canada",Tiffany,1.0,5.0
9604504,Home in Vancouver · ★4.85 · 1 bedroom · 1 bed · 1 bath,$114.00,t,"Vancouver, British Columbia, Canada",Violet,1.0,4.85
312705993,Home in Vancouver · ★4.89 · 2 bedrooms · 2 beds · 1 bath,$150.00,t,"Vancouver, British Columbia, Canada",Frances,2.0,4.89
8164036,Condo in Vancouver · ★4.96 · 3 bedrooms · 3 beds · 2 baths,$180.00,t,"Vancouver, British Columbia, Canada",Xin,3.0,4.96
153192012,Condo in Vancouver · ★4.93 · 1 bedroom · 1 bed · 1 bath,$208.00,t,"Vancouver, British Columbia, Canada",Lola,1.0,4.93
430726555,Guest suite in Vancouver · ★4.93 · 1 bedroom · 1 bed · 1 bath,$155.00,t,"Vancouver, British Columbia, Canada",Nicole,1.0,4.93
61330841,Rental unit in Vancouver · ★4.86 · 1 bedroom · 2 beds · 1 bath,$111.00,t,"Vancouver, British Columbia, Canada",Anthony,2.0,4.86
1555022,Condo in Vancouver · ★4.89 · 1 bedroom · 2 beds · 1 bath,$295.00,t,"Vancouver, British Columbia, Canada",Katya And Nick,2.0,4.89
431029351,Condo in Vancouver · ★4.71 · 3 bedrooms · 3 beds · 1 bath,$126.00,f,"Vancouver, British Columbia, Canada",Francis,3.0,4.71
431060394,Condo in Vancouver · ★4.93 · 1 bedroom · 2 beds · 1 bath,$300.00,f,"Vancouver, British Columbia, Canada",Datanga,2.0,4.93
5994770,Guest suite in Vancouver · ★4.92 · 2 bedrooms · 2 beds · 1 bath,$211.00,t,"Vancouver, British Columbia, Canada",Thomas,2.0,4.92
10327193,Rental unit in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 1 bath,$425.00,f,"Vancouver, British Columbia, Canada",Anna & Joshua,2.0,5.0
22731299,Rental unit in Vancouver · 2 bedrooms · 2 beds · 2 baths,$251.00,t,"Vancouver, British Columbia, Canada",Matin,2.0,5.0
431610270,Condo in Vancouver · ★4.85 · 2 bedrooms · 3 beds · 1 bath,$69.00,f,"Vancouver, British Columbia, Canada",Jeff,3.0,4.85
431610270,Condo in Vancouver · ★4.85 · 2 bedrooms · 3 beds · 1 bath,$66.00,f,"Vancouver, British Columbia, Canada",Jeff,3.0,4.85
431617447,Condo in Vancouver · ★4.84 · 2 bedrooms · 3 beds · 1 bath,$77.00,t,"Vancouver, British Columbia, Canada",Richard,3.0,4.84
431617447,Condo in Vancouver · ★4.78 · 2 bedrooms · 3 beds · 1 bath,$63.00,t,"Vancouver, British Columbia, Canada",Richard,3.0,4.78
20739233,Guest suite in Vancouver · ★4.85 · 1 bedroom · 2 beds · 1 bath,$90.00,t,"Vancouver, British Columbia, Canada",Ekaterina,2.0,4.85
431896963,Home in Vancouver · ★4.33 · 3 bedrooms · 4 beds · 2 baths,$135.00,f,"Vancouver, British Columbia, Canada",Cindy,4.0,4.33
238956525,Loft in Vancouver · ★4.67 · 1 bedroom · 1 bed · 1 bath,$150.00,f,"Vancouver, British Columbia, Canada",Carly,1.0,4.67
44936816,Guest suite in Vancouver · ★4.85 · 1 bedroom · 2 beds · 1 bath,$200.00,t,"Vancouver, British Columbia, Canada",Danny,2.0,4.85
69709114,Rental unit in Vancouver · ★4.82 · 1 bedroom · 1 bed · 1 bath,$129.00,f,"Vancouver, British Columbia, Canada",Christine,1.0,4.82
201814846,Condo in Vancouver · ★4.84 · 1 bedroom · 2 beds · 1 bath,$145.00,t,"Vancouver, British Columbia, Canada",Marissa,2.0,4.84
319515040,Condo in Vancouver · ★4.77 · 2 bedrooms · 3 beds · 2 baths,$171.00,t,"Vancouver, British Columbia, Canada",Joanne,3.0,4.77
17128149,Guest suite in Vancouver · ★4.88 · 2 bedrooms · 2 beds · 1 bath,$144.00,t,"Vancouver, British Columbia, Canada",Holly,2.0,4.88
3322593,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,$100.00,f,"Vancouver, British Columbia, Canada",Ricardo,1.0,5.0
432523479,Guest suite in Vancouver · ★4.89 · 2 bedrooms · 2 beds · 1 bath,$143.00,t,"Vancouver, British Columbia, Canada",John,2.0,4.89
432548343,Condo in Vancouver · ★4.88 · 1 bedroom · 2 beds · 1 bath,$160.00,t,"Vancouver, British Columbia, Canada",Dinh,2.0,4.88
275258,Home in Vancouver · ★4.97 · 3 bedrooms · 3 beds · 1 bath,$145.00,t,"Vancouver, British Columbia, Canada",Valerie,3.0,4.97
14844907,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,$120.00,t,"Vancouver, British Columbia, Canada",Benjamin,1.0,5.0
433094977,Guest suite in Vancouver · ★4.67 · 1 bedroom · 2 beds · 1 bath,$80.00,f,"Vancouver, British Columbia, Canada",Manh,2.0,4.67
368496189,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,$120.00,f,"Vancouver, British Columbia, Canada",Wendy,1.0,5.0
50555529,Condo in Vancouver · ★4.88 · 1 bedroom · 1 bed · 1 bath,$131.00,t,"Vancouver, British Columbia, Canada",Dave,1.0,4.88
433844277,Guest suite in Vancouver · ★4.91 · 2 bedrooms · 3 beds · 1 bath,$156.00,t,"Vancouver, British Columbia, Canada",Tina,3.0,4.91
427592850,Condo in Vancouver · ★4.83 · 1 bedroom · 1 bed · 1 bath,$210.00,t,"Vancouver, British Columbia, Canada",Diana,1.0,4.83
